policy_loss,explained_variance,value_loss,total_timesteps,fps,nupdates,policy_entropy
1.2019288539886475,-0.002556443214416504,0.15262487530708313,280,739,1,4.605140686035156
0.7408236861228943,-0.0004241466522216797,0.11773857474327087,560,1039,2,4.60514497756958
0.49972912669181824,-0.0012059211730957031,0.13109973073005676,840,1213,3,4.605135440826416
0.12932899594306946,-0.0019462108612060547,0.11532129347324371,1120,1316,4,4.605118274688721
-0.13535289466381073,-0.00042259693145751953,0.12274552881717682,1400,1398,5,4.605083465576172
-0.27919521927833557,-0.0014916658401489258,0.15045298635959625,1680,1441,6,4.605033874511719
-0.7848110198974609,0.0007790327072143555,0.12057121843099594,1960,1488,7,4.604971885681152
-0.8857775926589966,-0.0014777183532714844,0.1508234292268753,2240,1505,8,4.6049065589904785
-0.6964054107666016,0.002582848072052002,0.12851020693778992,2520,1530,9,4.604835510253906
-0.40420836210250854,-0.0002614259719848633,0.12202619761228561,2800,1543,10,4.604728698730469
-0.24489352107048035,-0.001204371452331543,0.11143592745065689,3080,1546,11,4.604577541351318
-0.1730869710445404,-0.0007369518280029297,0.1094406470656395,3360,1554,12,4.604396343231201
0.005906198173761368,-0.0006538629531860352,0.122254878282547,3640,1561,13,4.604337692260742
0.15049055218696594,-0.00020897388458251953,0.142307311296463,3920,1572,14,4.604199409484863
0.008879058063030243,0.00032401084899902344,0.11851192265748978,4200,1580,15,4.603969573974609
-0.10689041763544083,0.0005263090133666992,0.11065120995044708,4480,1588,16,4.6036272048950195
0.2490171492099762,0.0005884766578674316,0.16888664662837982,4760,1592,17,4.603141784667969
-0.13657034933567047,0.0011504888534545898,0.11477585136890411,5040,1599,18,4.602501392364502
0.027663182467222214,0.0009916424751281738,0.13741469383239746,5320,1605,19,4.601644515991211
-0.12920993566513062,0.0008107423782348633,0.1257263720035553,5600,1607,20,4.600551128387451
-0.07269930839538574,0.001916348934173584,0.12727093696594238,5880,1609,21,4.5991387367248535
-0.15353651344776154,0.001070857048034668,0.12497768551111221,6160,1608,22,4.597297668457031
-0.11192034184932709,0.0015150904655456543,0.15003444254398346,6440,1616,23,4.594991207122803
0.05222804844379425,0.0022332072257995605,0.14663328230381012,6720,1621,24,4.5920515060424805
0.2874613404273987,0.003387272357940674,0.19098174571990967,7000,1623,25,4.5883283615112305
-0.3882704973220825,0.0025779008865356445,0.12928719818592072,7280,1628,26,4.583642482757568
0.09935508668422699,0.004298031330108643,0.1610226184129715,7560,1634,27,4.57776403427124
-0.07764291018247604,0.004351556301116943,0.14542774856090546,7840,1636,28,4.5704169273376465
-0.09178923070430756,0.004192650318145752,0.15269319713115692,8120,1636,29,4.561099529266357
0.024874407798051834,0.004692494869232178,0.17082691192626953,8400,1634,30,4.548967361450195
-0.07183210551738739,0.0069550275802612305,0.18373709917068481,8680,1634,31,4.533195495605469
-0.10438966751098633,0.008423805236816406,0.16708020865917206,8960,1641,32,4.512906551361084
-0.24851369857788086,0.011850714683532715,0.16283266246318817,9240,1643,33,4.484657287597656
-0.054757874459028244,0.01035618782043457,0.18875180184841156,9520,1648,34,4.443756103515625
-0.26052579283714294,0.005096912384033203,0.2266779989004135,9800,1652,35,4.381507396697998
-0.05823877826333046,0.011343955993652344,0.2513999938964844,10080,1652,36,4.280333042144775
-0.1616586595773697,0.01600170135498047,0.23186038434505463,10360,1655,37,4.118831157684326
-0.566524088382721,0.013336360454559326,0.2656046748161316,10640,1654,38,3.854536771774292
-0.42319637537002563,0.014821410179138184,0.34245815873146057,10920,1655,39,3.4144070148468018
-0.48132526874542236,0.009113013744354248,0.39748403429985046,11200,1653,40,2.6417236328125
0.10234130918979645,0.013174355030059814,0.46461421251296997,11480,1652,41,1.6929587125778198
